date,rain_mm,temperature_mean_c,temperature_max_c,temperature_min_c,wind_speed_2m_mps,relative_humidity_2m_pct,source,observation_type
2012-03-16,0.0,23.11,26.1,20.71,1.92,88.39,NASA POWER Daily,gridded_meteorological_proxy
2012-03-17,0.0,23.31,27.9,19.83,2.0,83.89,NASA POWER Daily,gridded_meteorological_proxy
2012-03-18,1.37,23.32,27.21,20.95,1.75,85.59,NASA POWER Daily,gridded_meteorological_proxy
2012-03-19,0.86,22.74,26.24,20.23,1.82,87.53,NASA POWER Daily,gridded_meteorological_proxy
2012-03-20,1.41,23.65,27.58,20.99,2.24,85.12,NASA POWER Daily,gridded_meteorological_proxy
2012-03-21,0.06,23.92,28.17,20.83,1.71,85.06,NASA POWER Daily,gridded_meteorological_proxy
2012-03-22,0.0,23.89,27.99,21.19,1.66,84.2,NASA POWER Daily,gridded_meteorological_proxy
2012-03-23,1.4,24.29,28.82,21.01,1.55,84.66,NASA POWER Daily,gridded_meteorological_proxy
2012-03-24,0.1,24.52,28.87,21.1,1.23,83.13,NASA POWER Daily,gridded_meteorological_proxy
2012-03-25,0.0,24.6,28.2,21.73,1.01,85.7,NASA POWER Daily,gridded_meteorological_proxy
2012-03-26,0.74,23.91,26.03,22.35,0.72,88.34,NASA POWER Daily,gridded_meteorological_proxy
2012-03-27,0.91,24.07,27.65,21.54,0.82,85.69,NASA POWER Daily,gridded_meteorological_proxy
2012-03-28,0.11,23.72,28.09,20.88,1.33,83.0,NASA POWER Daily,gridded_meteorological_proxy
2012-03-29,1.21,23.67,27.86,20.65,1.34,85.6,NASA POWER Daily,gridded_meteorological_proxy
2012-03-30,7.18,23.29,26.69,21.32,1.4,90.32,NASA POWER Daily,gridded_meteorological_proxy
2012-03-31,2.96,23.49,27.14,20.97,1.2,89.63,NASA POWER Daily,gridded_meteorological_proxy
2012-04-01,4.75,22.94,24.92,21.89,1.18,94.77,NASA POWER Daily,gridded_meteorological_proxy
2012-04-02,1.8,23.44,26.66,21.32,1.18,90.77,NASA POWER Daily,gridded_meteorological_proxy
2012-04-03,17.62,23.2,25.95,21.74,0.92,91.32,NASA POWER Daily,gridded_meteorological_proxy
2012-04-04,40.51,22.09,24.21,20.37,0.87,90.9,NASA POWER Daily,gridded_meteorological_proxy
2012-04-05,10.77,22.93,26.85,20.5,1.37,87.39,NASA POWER Daily,gridded_meteorological_proxy
2012-04-06,14.09,23.15,26.86,20.71,0.59,87.13,NASA POWER Daily,gridded_meteorological_proxy
2012-04-07,25.13,23.21,25.41,21.29,0.3,91.6,NASA POWER Daily,gridded_meteorological_proxy
2012-04-08,9.04,23.82,26.85,21.59,0.57,90.23,NASA POWER Daily,gridded_meteorological_proxy
2012-04-09,0.08,24.33,28.04,21.86,0.9,86.61,NASA POWER Daily,gridded_meteorological_proxy
2012-04-10,5.46,24.19,27.54,21.82,0.84,88.27,NASA POWER Daily,gridded_meteorological_proxy
2012-04-11,42.47,23.76,26.71,21.71,0.81,90.04,NASA POWER Daily,gridded_meteorological_proxy
2012-04-12,6.9,23.91,27.62,21.25,0.91,88.04,NASA POWER Daily,gridded_meteorological_proxy
2012-04-13,16.71,24.11,27.7,21.7,0.92,87.57,NASA POWER Daily,gridded_meteorological_proxy
2012-04-14,6.32,23.51,26.76,21.33,0.91,88.88,NASA POWER Daily,gridded_meteorological_proxy
2012-04-15,3.69,23.53,27.56,19.92,0.97,88.55,NASA POWER Daily,gridded_meteorological_proxy
2012-04-16,1.69,24.33,27.77,21.69,0.99,88.66,NASA POWER Daily,gridded_meteorological_proxy
2012-04-17,2.63,24.06,26.85,22.11,1.26,89.43,NASA POWER Daily,gridded_meteorological_proxy
2012-04-18,5.52,24.44,28.1,21.61,0.71,87.16,NASA POWER Daily,gridded_meteorological_proxy
2012-04-19,2.98,24.15,26.95,22.06,0.69,89.01,NASA POWER Daily,gridded_meteorological_proxy
2012-04-20,0.49,24.7,28.4,22.26,0.76,86.46,NASA POWER Daily,gridded_meteorological_proxy
2012-04-21,4.86,24.3,27.58,21.75,0.85,88.76,NASA POWER Daily,gridded_meteorological_proxy
2012-04-22,1.42,23.31,25.1,22.14,1.31,93.18,NASA POWER Daily,gridded_meteorological_proxy
2012-04-23,0.2,24.74,28.83,21.33,0.69,85.69,NASA POWER Daily,gridded_meteorological_proxy
2012-04-24,1.45,24.98,28.93,22.4,0.89,86.34,NASA POWER Daily,gridded_meteorological_proxy
2012-04-25,0.09,24.99,29.44,21.52,0.74,85.12,NASA POWER Daily,gridded_meteorological_proxy
2012-04-26,0.0,23.78,27.6,21.34,1.08,85.25,NASA POWER Daily,gridded_meteorological_proxy
2012-04-27,0.0,24.0,27.83,21.09,1.41,86.95,NASA POWER Daily,gridded_meteorological_proxy
2012-04-28,0.0,24.06,27.9,21.5,0.97,83.53,NASA POWER Daily,gridded_meteorological_proxy
2012-04-29,4.27,23.95,28.27,20.78,1.02,86.18,NASA POWER Daily,gridded_meteorological_proxy
2012-04-30,4.21,23.47,26.52,21.37,0.79,88.59,NASA POWER Daily,gridded_meteorological_proxy
2012-05-01,0.0,24.03,27.03,21.73,0.51,87.63,NASA POWER Daily,gridded_meteorological_proxy
2012-05-02,3.28,24.52,27.93,22.02,0.79,88.51,NASA POWER Daily,gridded_meteorological_proxy
2012-05-03,1.54,24.46,27.72,21.95,1.04,90.1,NASA POWER Daily,gridded_meteorological_proxy
2012-05-04,2.01,24.3,27.44,22.33,1.14,87.86,NASA POWER Daily,gridded_meteorological_proxy
2012-05-05,0.17,24.19,28.11,21.4,0.88,84.43,NASA POWER Daily,gridded_meteorological_proxy
2012-05-06,1.73,24.17,26.91,21.64,0.56,86.02,NASA POWER Daily,gridded_meteorological_proxy
2012-05-07,1.02,24.0,26.37,22.28,0.55,86.19,NASA POWER Daily,gridded_meteorological_proxy
2012-05-08,0.27,23.67,25.88,21.72,0.65,85.61,NASA POWER Daily,gridded_meteorological_proxy
2012-05-09,0.23,24.45,28.51,21.12,0.58,83.66,NASA POWER Daily,gridded_meteorological_proxy
2012-05-10,0.04,24.37,28.21,21.52,0.69,86.45,NASA POWER Daily,gridded_meteorological_proxy
2012-05-11,0.06,25.03,29.06,22.38,1.05,85.18,NASA POWER Daily,gridded_meteorological_proxy
2012-05-12,0.0,23.92,27.8,21.11,1.08,83.0,NASA POWER Daily,gridded_meteorological_proxy
2012-05-13,0.03,24.38,28.16,21.52,1.15,85.34,NASA POWER Daily,gridded_meteorological_proxy
2012-05-14,0.0,23.78,27.62,21.37,1.22,84.41,NASA POWER Daily,gridded_meteorological_proxy
2012-05-15,0.0,24.29,28.35,20.82,0.54,83.37,NASA POWER Daily,gridded_meteorological_proxy
2012-05-16,4.37,24.5,27.95,21.67,0.84,85.97,NASA POWER Daily,gridded_meteorological_proxy
2012-05-17,6.71,24.64,28.25,22.19,0.68,87.42,NASA POWER Daily,gridded_meteorological_proxy
2012-05-18,5.32,24.46,27.51,22.48,0.79,89.36,NASA POWER Daily,gridded_meteorological_proxy
2012-05-19,1.2,24.39,27.46,22.0,1.35,89.65,NASA POWER Daily,gridded_meteorological_proxy
2012-05-20,26.19,24.19,26.53,22.57,1.02,93.58,NASA POWER Daily,gridded_meteorological_proxy
2012-05-21,10.64,23.45,25.69,21.82,1.01,91.8,NASA POWER Daily,gridded_meteorological_proxy
2012-05-22,1.42,24.04,26.97,22.18,1.48,87.72,NASA POWER Daily,gridded_meteorological_proxy
2012-05-23,1.22,24.16,28.03,21.1,0.72,84.38,NASA POWER Daily,gridded_meteorological_proxy
2012-05-24,1.03,24.22,28.37,20.85,0.97,85.5,NASA POWER Daily,gridded_meteorological_proxy
2012-05-25,0.13,24.15,27.88,21.45,1.19,85.61,NASA POWER Daily,gridded_meteorological_proxy
2012-05-26,0.69,24.12,28.0,21.43,1.39,86.74,NASA POWER Daily,gridded_meteorological_proxy
2012-05-27,0.09,24.29,28.05,21.28,1.23,84.6,NASA POWER Daily,gridded_meteorological_proxy
2012-05-28,6.0,23.71,25.96,21.78,1.08,90.81,NASA POWER Daily,gridded_meteorological_proxy
2012-05-29,6.95,24.23,27.37,22.02,1.09,90.45,NASA POWER Daily,gridded_meteorological_proxy
2012-05-30,22.87,24.16,26.85,22.13,1.03,92.05,NASA POWER Daily,gridded_meteorological_proxy
2012-05-31,20.56,23.69,25.06,22.66,1.23,95.57,NASA POWER Daily,gridded_meteorological_proxy
2012-06-01,5.34,23.49,25.67,22.17,1.11,92.47,NASA POWER Daily,gridded_meteorological_proxy
2012-06-02,0.12,24.15,27.59,21.74,1.09,87.46,NASA POWER Daily,gridded_meteorological_proxy
2012-06-03,0.02,24.04,26.96,21.77,0.94,87.94,NASA POWER Daily,gridded_meteorological_proxy
2012-06-04,22.16,23.83,26.58,21.94,0.88,90.16,NASA POWER Daily,gridded_meteorological_proxy
2012-06-05,8.53,23.14,25.12,21.79,0.65,92.04,NASA POWER Daily,gridded_meteorological_proxy
2012-06-06,5.07,23.84,27.11,21.31,0.58,88.41,NASA POWER Daily,gridded_meteorological_proxy
2012-06-07,4.86,24.37,27.5,22.08,0.54,88.69,NASA POWER Daily,gridded_meteorological_proxy
2012-06-08,1.21,24.51,28.04,22.12,0.62,86.93,NASA POWER Daily,gridded_meteorological_proxy
2012-06-09,1.22,23.34,25.45,21.47,0.7,89.35,NASA POWER Daily,gridded_meteorological_proxy
2012-06-10,0.56,23.14,25.95,20.73,0.54,83.49,NASA POWER Daily,gridded_meteorological_proxy
2012-06-11,1.4,23.16,26.26,20.93,0.77,86.94,NASA POWER Daily,gridded_meteorological_proxy
2012-06-12,0.18,23.07,27.21,19.44,0.67,81.4,NASA POWER Daily,gridded_meteorological_proxy
2012-06-13,0.54,23.68,27.3,20.59,0.66,88.68,NASA POWER Daily,gridded_meteorological_proxy
2012-06-14,1.95,24.24,27.89,21.55,0.69,86.92,NASA POWER Daily,gridded_meteorological_proxy
2012-06-15,0.21,23.92,27.87,20.68,0.89,87.09,NASA POWER Daily,gridded_meteorological_proxy
2012-06-16,0.0,24.12,28.48,21.03,0.79,85.23,NASA POWER Daily,gridded_meteorological_proxy
2012-06-17,0.0,23.7,28.06,20.1,1.0,85.47,NASA POWER Daily,gridded_meteorological_proxy
2012-06-18,0.3,23.52,27.64,20.06,1.32,86.35,NASA POWER Daily,gridded_meteorological_proxy
2012-06-19,1.35,24.22,27.9,21.65,1.64,86.31,NASA POWER Daily,gridded_meteorological_proxy
2012-06-20,0.91,23.84,27.43,21.58,1.19,88.1,NASA POWER Daily,gridded_meteorological_proxy
2012-06-21,0.17,23.88,27.63,21.26,1.19,87.63,NASA POWER Daily,gridded_meteorological_proxy
2012-06-22,0.0,23.88,27.41,21.12,1.07,87.63,NASA POWER Daily,gridded_meteorological_proxy
2012-06-23,1.18,23.67,27.33,20.98,0.87,86.77,NASA POWER Daily,gridded_meteorological_proxy
2012-06-24,1.08,23.76,27.29,21.0,0.88,86.99,NASA POWER Daily,gridded_meteorological_proxy
2012-06-25,0.05,24.04,28.05,20.99,1.01,85.24,NASA POWER Daily,gridded_meteorological_proxy
2012-06-26,0.0,23.96,27.87,20.96,1.11,83.44,NASA POWER Daily,gridded_meteorological_proxy
2012-06-27,0.0,23.7,27.9,20.46,1.13,84.97,NASA POWER Daily,gridded_meteorological_proxy
2012-06-28,0.0,23.86,27.96,21.05,1.22,83.87,NASA POWER Daily,gridded_meteorological_proxy
2012-06-29,0.0,23.82,27.96,20.59,1.19,83.49,NASA POWER Daily,gridded_meteorological_proxy
2012-06-30,0.0,23.83,27.91,20.74,1.14,84.42,NASA POWER Daily,gridded_meteorological_proxy
2012-07-01,0.0,23.19,27.31,20.32,1.29,81.56,NASA POWER Daily,gridded_meteorological_proxy
2012-07-02,0.0,22.99,27.55,19.26,1.15,80.7,NASA POWER Daily,gridded_meteorological_proxy
2012-07-03,1.99,23.57,27.97,20.32,1.13,84.17,NASA POWER Daily,gridded_meteorological_proxy
2012-07-04,0.4,23.87,28.14,21.0,0.97,84.54,NASA POWER Daily,gridded_meteorological_proxy
2012-07-05,7.27,23.52,26.89,21.21,1.4,86.4,NASA POWER Daily,gridded_meteorological_proxy
2012-07-06,0.32,23.76,27.81,20.89,1.22,83.72,NASA POWER Daily,gridded_meteorological_proxy
2012-07-07,2.95,23.13,26.34,21.11,1.15,86.67,NASA POWER Daily,gridded_meteorological_proxy
2012-07-08,0.85,23.77,28.28,20.92,1.03,83.26,NASA POWER Daily,gridded_meteorological_proxy
2012-07-09,0.45,24.12,28.58,20.59,1.16,82.04,NASA POWER Daily,gridded_meteorological_proxy
2012-07-10,0.27,23.59,26.84,21.24,0.98,85.2,NASA POWER Daily,gridded_meteorological_proxy
2012-07-11,0.4,23.71,27.34,21.26,0.89,85.2,NASA POWER Daily,gridded_meteorological_proxy
2012-07-12,0.21,23.69,27.52,21.11,1.27,84.16,NASA POWER Daily,gridded_meteorological_proxy
2012-07-13,0.01,23.56,27.85,20.58,1.42,80.62,NASA POWER Daily,gridded_meteorological_proxy
2012-07-14,3.62,23.37,27.34,20.75,1.18,85.65,NASA POWER Daily,gridded_meteorological_proxy
2012-07-15,7.01,22.97,26.29,20.48,1.3,88.12,NASA POWER Daily,gridded_meteorological_proxy
2012-07-16,6.82,23.79,27.92,21.02,1.24,85.18,NASA POWER Daily,gridded_meteorological_proxy
2012-07-17,1.07,23.72,28.17,20.79,1.45,83.7,NASA POWER Daily,gridded_meteorological_proxy
2012-07-18,0.01,23.6,26.91,21.31,1.09,83.99,NASA POWER Daily,gridded_meteorological_proxy
2012-07-19,0.23,24.04,27.96,21.43,1.13,81.7,NASA POWER Daily,gridded_meteorological_proxy
2012-07-20,0.9,23.58,27.45,20.95,1.24,85.32,NASA POWER Daily,gridded_meteorological_proxy
2012-07-21,0.7,24.52,29.17,21.23,1.06,82.66,NASA POWER Daily,gridded_meteorological_proxy
2012-07-22,0.04,24.06,28.04,21.0,1.09,80.2,NASA POWER Daily,gridded_meteorological_proxy
2012-07-23,0.01,23.93,29.28,20.14,1.5,79.4,NASA POWER Daily,gridded_meteorological_proxy
2012-07-24,0.0,23.91,29.34,19.44,1.3,76.74,NASA POWER Daily,gridded_meteorological_proxy
2012-07-25,0.0,24.25,29.13,20.4,1.36,75.06,NASA POWER Daily,gridded_meteorological_proxy
2012-07-26,0.0,24.53,29.39,20.95,1.54,76.15,NASA POWER Daily,gridded_meteorological_proxy
2012-07-27,0.0,24.87,30.58,20.57,1.39,74.01,NASA POWER Daily,gridded_meteorological_proxy
2012-07-28,0.0,24.58,30.03,20.96,1.61,74.08,NASA POWER Daily,gridded_meteorological_proxy
2012-07-29,0.0,24.28,29.57,20.54,1.51,74.47,NASA POWER Daily,gridded_meteorological_proxy
2012-07-30,0.0,24.33,29.63,20.23,1.37,75.86,NASA POWER Daily,gridded_meteorological_proxy
2012-07-31,0.0,23.79,28.14,20.23,1.55,75.61,NASA POWER Daily,gridded_meteorological_proxy
2012-08-01,0.0,23.88,29.62,19.52,1.58,74.16,NASA POWER Daily,gridded_meteorological_proxy
2012-08-02,0.21,24.18,29.64,19.75,1.58,73.18,NASA POWER Daily,gridded_meteorological_proxy
2012-08-03,0.17,24.17,29.68,20.14,1.69,74.88,NASA POWER Daily,gridded_meteorological_proxy
2012-08-04,0.0,24.65,29.9,20.4,1.32,73.44,NASA POWER Daily,gridded_meteorological_proxy
2012-08-05,3.68,25.01,30.3,21.33,1.24,75.25,NASA POWER Daily,gridded_meteorological_proxy
2012-08-06,1.85,25.02,30.39,21.22,1.57,76.76,NASA POWER Daily,gridded_meteorological_proxy
2012-08-07,0.23,24.48,29.09,21.23,1.53,77.69,NASA POWER Daily,gridded_meteorological_proxy
2012-08-08,0.0,24.81,29.91,21.25,1.67,74.05,NASA POWER Daily,gridded_meteorological_proxy
2012-08-09,0.0,24.83,30.52,20.54,1.44,71.32,NASA POWER Daily,gridded_meteorological_proxy
2012-08-10,0.0,25.0,30.97,20.33,1.46,70.1,NASA POWER Daily,gridded_meteorological_proxy
2012-08-11,0.0,25.36,30.61,21.37,1.27,71.03,NASA POWER Daily,gridded_meteorological_proxy
2012-08-12,0.05,25.09,30.08,21.6,1.47,74.48,NASA POWER Daily,gridded_meteorological_proxy
2012-08-13,0.01,25.57,31.3,21.4,1.4,72.23,NASA POWER Daily,gridded_meteorological_proxy
2012-08-14,0.0,25.9,31.85,21.86,1.73,70.33,NASA POWER Daily,gridded_meteorological_proxy
2012-08-15,0.0,25.29,31.33,20.83,1.53,69.05,NASA POWER Daily,gridded_meteorological_proxy
2012-08-16,0.0,25.33,31.39,20.75,1.28,65.94,NASA POWER Daily,gridded_meteorological_proxy
2012-08-17,0.0,25.13,31.23,20.45,1.37,66.64,NASA POWER Daily,gridded_meteorological_proxy
2012-08-18,0.0,25.72,31.96,20.83,1.23,65.59,NASA POWER Daily,gridded_meteorological_proxy
2012-08-19,0.0,25.69,31.54,21.46,1.21,68.95,NASA POWER Daily,gridded_meteorological_proxy
2012-08-20,0.0,25.75,31.26,21.69,1.64,68.7,NASA POWER Daily,gridded_meteorological_proxy
2012-08-21,0.0,25.26,31.36,20.29,1.25,65.37,NASA POWER Daily,gridded_meteorological_proxy
2012-08-22,0.0,25.49,31.58,21.23,1.71,68.2,NASA POWER Daily,gridded_meteorological_proxy
2012-08-23,0.0,25.8,32.1,21.24,1.48,66.53,NASA POWER Daily,gridded_meteorological_proxy
2012-08-24,0.11,25.69,31.62,21.63,1.68,67.73,NASA POWER Daily,gridded_meteorological_proxy
2012-08-25,0.03,25.34,31.33,20.36,1.66,66.09,NASA POWER Daily,gridded_meteorological_proxy
2012-08-26,0.0,25.55,32.01,20.72,1.41,65.4,NASA POWER Daily,gridded_meteorological_proxy
2012-08-27,0.16,24.37,29.06,21.17,1.54,70.28,NASA POWER Daily,gridded_meteorological_proxy
2012-08-28,16.29,23.38,27.48,20.64,1.3,80.74,NASA POWER Daily,gridded_meteorological_proxy
2012-08-29,26.61,23.53,27.47,20.4,1.34,83.8,NASA POWER Daily,gridded_meteorological_proxy
2012-08-30,1.79,24.36,29.56,20.69,1.28,79.17,NASA POWER Daily,gridded_meteorological_proxy
2012-08-31,0.1,24.83,30.35,21.07,1.44,73.48,NASA POWER Daily,gridded_meteorological_proxy
2012-09-01,0.0,24.27,29.87,20.39,2.13,70.6,NASA POWER Daily,gridded_meteorological_proxy
2012-09-02,0.0,23.56,30.12,18.38,1.87,67.68,NASA POWER Daily,gridded_meteorological_proxy
2012-09-03,0.0,24.62,31.46,19.21,1.41,66.52,NASA POWER Daily,gridded_meteorological_proxy
2012-09-04,0.0,24.71,31.03,20.2,1.68,69.62,NASA POWER Daily,gridded_meteorological_proxy
2012-09-05,0.0,25.13,31.78,20.24,1.74,67.75,NASA POWER Daily,gridded_meteorological_proxy
2012-09-06,0.0,24.74,30.52,20.68,1.83,70.32,NASA POWER Daily,gridded_meteorological_proxy
2012-09-07,0.0,25.49,31.94,20.65,1.18,66.6,NASA POWER Daily,gridded_meteorological_proxy
2012-09-08,0.01,26.2,32.34,21.29,1.11,64.29,NASA POWER Daily,gridded_meteorological_proxy
2012-09-09,3.84,25.48,31.33,21.65,1.17,69.68,NASA POWER Daily,gridded_meteorological_proxy
2012-09-10,26.26,24.98,30.86,21.26,1.11,76.6,NASA POWER Daily,gridded_meteorological_proxy
2012-09-11,7.59,24.88,30.43,21.27,1.94,76.87,NASA POWER Daily,gridded_meteorological_proxy
2012-09-12,0.01,24.39,30.2,20.4,2.08,71.7,NASA POWER Daily,gridded_meteorological_proxy
2012-09-13,0.02,24.45,30.51,20.02,1.89,69.68,NASA POWER Daily,gridded_meteorological_proxy
2012-09-14,0.0,25.0,31.29,20.42,1.81,69.64,NASA POWER Daily,gridded_meteorological_proxy
2012-09-15,0.0,25.46,32.06,20.45,1.62,67.63,NASA POWER Daily,gridded_meteorological_proxy
2012-09-16,0.01,26.08,32.18,21.26,1.34,67.46,NASA POWER Daily,gridded_meteorological_proxy
2012-09-17,1.83,25.23,31.0,20.74,1.09,72.37,NASA POWER Daily,gridded_meteorological_proxy
2012-09-18,2.16,25.85,31.66,21.6,1.5,72.82,NASA POWER Daily,gridded_meteorological_proxy
2012-09-19,0.0,25.57,31.88,20.85,1.66,69.26,NASA POWER Daily,gridded_meteorological_proxy
2012-09-20,0.0,25.78,31.42,21.94,1.7,70.73,NASA POWER Daily,gridded_meteorological_proxy
2012-09-21,0.0,25.76,31.54,21.62,1.62,70.46,NASA POWER Daily,gridded_meteorological_proxy
2012-09-22,0.0,25.56,30.63,21.73,1.6,69.82,NASA POWER Daily,gridded_meteorological_proxy
2012-09-23,0.0,25.88,32.02,21.28,1.96,68.77,NASA POWER Daily,gridded_meteorological_proxy
2012-09-24,0.0,25.66,31.55,21.2,1.96,68.07,NASA POWER Daily,gridded_meteorological_proxy
2012-09-25,0.01,24.76,29.83,20.91,2.04,70.91,NASA POWER Daily,gridded_meteorological_proxy
2012-09-26,0.0,25.12,31.56,20.3,1.77,68.24,NASA POWER Daily,gridded_meteorological_proxy
2012-09-27,0.0,25.28,31.17,21.44,1.97,69.0,NASA POWER Daily,gridded_meteorological_proxy
2012-09-28,0.0,25.29,31.52,21.26,1.42,69.36,NASA POWER Daily,gridded_meteorological_proxy
2012-09-29,0.0,25.92,31.69,21.93,1.4,68.56,NASA POWER Daily,gridded_meteorological_proxy
2012-09-30,0.0,26.38,31.92,22.36,0.97,69.19,NASA POWER Daily,gridded_meteorological_proxy
2012-10-01,0.01,26.54,32.06,22.99,1.34,71.42,NASA POWER Daily,gridded_meteorological_proxy
2012-10-02,0.06,26.38,31.55,22.58,1.5,70.76,NASA POWER Daily,gridded_meteorological_proxy
2012-10-03,0.03,26.0,31.4,22.63,1.92,71.42,NASA POWER Daily,gridded_meteorological_proxy
2012-10-04,0.16,25.94,31.98,21.7,2.03,68.64,NASA POWER Daily,gridded_meteorological_proxy
2012-10-05,15.93,24.76,30.19,21.27,1.87,76.89,NASA POWER Daily,gridded_meteorological_proxy
2012-10-06,4.6,23.25,26.46,21.25,1.64,82.01,NASA POWER Daily,gridded_meteorological_proxy
2012-10-07,0.62,24.75,30.38,20.99,1.74,74.73,NASA POWER Daily,gridded_meteorological_proxy
2012-10-08,0.11,24.97,29.43,21.23,1.43,73.74,NASA POWER Daily,gridded_meteorological_proxy
2012-10-09,15.47,25.27,30.28,21.83,1.47,77.88,NASA POWER Daily,gridded_meteorological_proxy
2012-10-10,4.49,25.39,30.15,21.79,1.51,75.56,NASA POWER Daily,gridded_meteorological_proxy
2012-10-11,0.01,26.13,31.75,21.78,1.15,70.41,NASA POWER Daily,gridded_meteorological_proxy
2012-10-12,0.01,25.92,31.33,21.78,1.57,71.49,NASA POWER Daily,gridded_meteorological_proxy
2012-10-13,4.47,26.04,31.91,21.98,1.16,71.31,NASA POWER Daily,gridded_meteorological_proxy
2012-10-14,2.73,26.1,32.27,21.74,1.44,68.24,NASA POWER Daily,gridded_meteorological_proxy
2012-10-15,6.56,25.74,31.54,21.77,1.54,73.84,NASA POWER Daily,gridded_meteorological_proxy
2012-10-16,13.91,24.56,28.18,21.69,1.19,82.26,NASA POWER Daily,gridded_meteorological_proxy
2012-10-17,26.99,23.86,27.81,21.8,1.37,86.43,NASA POWER Daily,gridded_meteorological_proxy
2012-10-18,6.04,24.72,29.43,21.56,1.47,80.98,NASA POWER Daily,gridded_meteorological_proxy
2012-10-19,11.34,24.4,28.76,21.34,1.29,82.12,NASA POWER Daily,gridded_meteorological_proxy
2012-10-20,4.74,23.72,27.12,21.21,1.34,83.92,NASA POWER Daily,gridded_meteorological_proxy
2012-10-21,2.26,24.07,27.67,21.07,1.35,81.39,NASA POWER Daily,gridded_meteorological_proxy
2012-10-22,2.25,24.88,30.31,20.95,1.45,80.02,NASA POWER Daily,gridded_meteorological_proxy
2012-10-23,0.57,25.26,30.91,21.19,1.59,74.34,NASA POWER Daily,gridded_meteorological_proxy
2012-10-24,0.02,25.41,31.39,21.03,1.49,72.76,NASA POWER Daily,gridded_meteorological_proxy
2012-10-25,0.02,25.81,31.47,21.43,1.24,72.49,NASA POWER Daily,gridded_meteorological_proxy
2012-10-26,14.65,25.61,30.73,22.22,1.09,77.57,NASA POWER Daily,gridded_meteorological_proxy
2012-10-27,24.94,25.3,30.17,22.32,1.0,81.98,NASA POWER Daily,gridded_meteorological_proxy
2012-10-28,5.43,24.08,26.03,22.86,1.08,88.65,NASA POWER Daily,gridded_meteorological_proxy
2012-10-29,14.52,25.01,30.1,21.33,1.16,79.81,NASA POWER Daily,gridded_meteorological_proxy
2012-10-30,3.59,24.33,28.56,21.59,1.29,83.94,NASA POWER Daily,gridded_meteorological_proxy
2012-10-31,2.07,24.91,29.87,21.84,1.08,80.1,NASA POWER Daily,gridded_meteorological_proxy
2012-11-01,1.61,25.48,31.33,20.91,1.09,75.54,NASA POWER Daily,gridded_meteorological_proxy
2012-11-02,0.2,25.62,30.13,22.55,0.92,77.29,NASA POWER Daily,gridded_meteorological_proxy
2012-11-03,0.81,24.77,27.93,22.57,1.03,81.39,NASA POWER Daily,gridded_meteorological_proxy
2012-11-04,9.88,24.66,29.44,21.4,1.03,81.09,NASA POWER Daily,gridded_meteorological_proxy
2012-11-05,6.04,25.09,30.38,21.21,1.06,75.93,NASA POWER Daily,gridded_meteorological_proxy
2012-11-06,1.2,24.23,27.12,22.58,0.99,85.24,NASA POWER Daily,gridded_meteorological_proxy
2012-11-07,0.84,25.35,30.01,22.19,1.55,81.38,NASA POWER Daily,gridded_meteorological_proxy
2012-11-08,11.63,25.04,28.92,22.36,1.22,83.74,NASA POWER Daily,gridded_meteorological_proxy
2012-11-09,8.74,25.07,29.22,22.1,1.2,82.89,NASA POWER Daily,gridded_meteorological_proxy
2012-11-10,6.52,25.28,30.46,21.75,1.14,81.17,NASA POWER Daily,gridded_meteorological_proxy
2012-11-11,3.26,25.4,30.54,21.76,1.58,81.25,NASA POWER Daily,gridded_meteorological_proxy
